line_name,smiles,mean_IC50,mean_pIC50
SK-MEL-2,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5389,1.8777689556039667
SK-MEL-2,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5389,1.8777689556039667
SK-MEL-2,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5389,1.8777689556039667
SK-MEL-2,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5389,1.8777689556039667
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.8939,1.930636962622484
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.8939,1.930636962622484
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.8939,1.930636962622484
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.8939,1.930636962622484
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.8939,1.930636962622484
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.9502,1.9387704361410687
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.9502,1.9387704361410687
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.9502,1.9387704361410687
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.9502,1.9387704361410687
SK-MEL-28,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.9502,1.9387704361410687
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2959,1.9873125465377492
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2959,1.9873125465377492
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2959,1.9873125465377492
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2959,1.9873125465377492
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2959,1.9873125465377492
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2127,1.9758433610858073
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2127,1.9758433610858073
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2127,1.9758433610858073
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2127,1.9758433610858073
SK-MEL-5,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2127,1.9758433610858073
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.1822,1.8216741951762576
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.1822,1.8216741951762576
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.1822,1.8216741951762576
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.1822,1.8216741951762576
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.1822,1.8216741951762576
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.3242,1.8443835444005956
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.3242,1.8443835444005956
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.3242,1.8443835444005956
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.3242,1.8443835444005956
SK-OV-3,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.3242,1.8443835444005956
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0173,1.9483785286696365
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0173,1.9483785286696365
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0173,1.9483785286696365
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0173,1.9483785286696365
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0173,1.9483785286696365
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.3092,1.9891338286483022
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.3092,1.9891338286483022
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.3092,1.9891338286483022
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.3092,1.9891338286483022
SN12C,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.3092,1.9891338286483022
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2444,1.9802287566082437
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2444,1.9802287566082437
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2444,1.9802287566082437
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2444,1.9802287566082437
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2444,1.9802287566082437
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2377,1.9793034763687738
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2377,1.9793034763687738
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2377,1.9793034763687738
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2377,1.9793034763687738
SNB-19,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2377,1.9793034763687738
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7387,1.9078670279825178
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7387,1.9078670279825178
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7387,1.9078670279825178
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7387,1.9078670279825178
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7387,1.9078670279825178
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5929,1.8859933124141313
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5929,1.8859933124141313
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5929,1.8859933124141313
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5929,1.8859933124141313
SNB-75,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5929,1.8859933124141313
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.852,2.0607682764142146
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.852,2.0607682764142146
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.852,2.0607682764142146
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.852,2.0607682764142146
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.852,2.0607682764142146
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2919,1.9867641430635794
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2919,1.9867641430635794
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2919,1.9867641430635794
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2919,1.9867641430635794
SR,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.2919,1.9867641430635794
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.6004,2.0282008774862397
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.6004,2.0282008774862397
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.6004,2.0282008774862397
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.6004,2.0282008774862397
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.6004,2.0282008774862397
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,7.1168,2.0939359878302883
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,7.1168,2.0939359878302883
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,7.1168,2.0939359878302883
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,7.1168,2.0939359878302883
SW-620,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,7.1168,2.0939359878302883
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0151,1.9480649686203186
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0151,1.9480649686203186
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0151,1.9480649686203186
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0151,1.9480649686203186
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0151,1.9480649686203186
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0352,1.9509261194444085
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0352,1.9509261194444085
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0352,1.9509261194444085
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0352,1.9509261194444085
T-47D,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.0352,1.9509261194444085
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6803,1.8991628967197631
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6803,1.8991628967197631
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6803,1.8991628967197631
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6803,1.8991628967197631
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6803,1.8991628967197631
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7661,1.9119248500305561
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7661,1.9119248500305561
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7661,1.9119248500305561
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7661,1.9119248500305561
TK-10,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.7661,1.9119248500305561
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5638,2.023373709410152
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5638,2.023373709410152
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5638,2.023373709410152
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5638,2.023373709410152
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5638,2.023373709410152
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5516,2.021759461338751
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5516,2.021759461338751
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5516,2.021759461338751
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5516,2.021759461338751
U251,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.5516,2.021759461338751
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6181,1.8898083196904891
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6181,1.8898083196904891
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6181,1.8898083196904891
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6181,1.8898083196904891
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.6181,1.8898083196904891
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5903,1.8855988709987375
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5903,1.8855988709987375
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5903,1.8855988709987375
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5903,1.8855988709987375
UACC-257,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,5.5903,1.8855988709987375
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1626,1.9688730435489803
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1626,1.9688730435489803
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1626,1.9688730435489803
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1626,1.9688730435489803
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1626,1.9688730435489803
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.4008,2.001588102474972
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.4008,2.001588102474972
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.4008,2.001588102474972
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.4008,2.001588102474972
UACC-62,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.4008,2.001588102474972
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.155,1.9678114130084143
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.155,1.9678114130084143
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.155,1.9678114130084143
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.155,1.9678114130084143
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.155,1.9678114130084143
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1618,1.9687613460257567
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1618,1.9687613460257567
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1618,1.9687613460257567
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1618,1.9687613460257567
UO-31,CNC(=O)c1c2CCC(=O)Cc2sc1NC(=O)c3ccc(cc3)C(C)(C)C,6.1618,1.9687613460257567
786-0,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2391,1.8308359412098478
786-0,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2391,1.8308359412098478
786-0,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2391,1.8308359412098478
786-0,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2391,1.8308359412098478
786-0,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2391,1.8308359412098478
A498,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,4.0,1.6094379124341003
A498,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,4.0,1.6094379124341003
A498,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,4.0,1.6094379124341003
A498,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,4.0,1.6094379124341003
A498,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,4.0,1.6094379124341003
A549/ATCC,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1586,1.8178494789877957
A549/ATCC,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1586,1.8178494789877957
A549/ATCC,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1586,1.8178494789877957
A549/ATCC,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1586,1.8178494789877957
A549/ATCC,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1586,1.8178494789877957
ACHN,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5338,1.8769887035888915
ACHN,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5338,1.8769887035888915
ACHN,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5338,1.8769887035888915
ACHN,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5338,1.8769887035888915
ACHN,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5338,1.8769887035888915
BT-549,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1594,1.8179793702040847
BT-549,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1594,1.8179793702040847
BT-549,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1594,1.8179793702040847
BT-549,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1594,1.8179793702040847
BT-549,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.1594,1.8179793702040847
CAKI-1,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5752,1.883304995852153
CAKI-1,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5752,1.883304995852153
CAKI-1,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5752,1.883304995852153
CAKI-1,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5752,1.883304995852153
CAKI-1,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.5752,1.883304995852153
CCRF-CEM,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.771,1.9126487865035082
CCRF-CEM,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.771,1.9126487865035082
CCRF-CEM,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.771,1.9126487865035082
CCRF-CEM,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.771,1.9126487865035082
CCRF-CEM,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.771,1.9126487865035082
COLO 205,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.502,1.8721098218817136
COLO 205,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.502,1.8721098218817136
COLO 205,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.502,1.8721098218817136
COLO 205,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.502,1.8721098218817136
COLO 205,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.502,1.8721098218817136
DU-145,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2248,1.8285413133205835
DU-145,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2248,1.8285413133205835
DU-145,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2248,1.8285413133205835
DU-145,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2248,1.8285413133205835
DU-145,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2248,1.8285413133205835
EKVX,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.217,1.8272874752872004
EKVX,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.217,1.8272874752872004
EKVX,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.217,1.8272874752872004
EKVX,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.217,1.8272874752872004
EKVX,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.217,1.8272874752872004
HCC-2998,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2898,1.838929273704445
HCC-2998,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2898,1.838929273704445
HCC-2998,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2898,1.838929273704445
HCC-2998,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2898,1.838929273704445
HCC-2998,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.2898,1.838929273704445
HCT-116,Cc1nn(Cc2ccccc2)cc1C(=O)Nc3sc4CC(=O)CCc4c3C(=O)N,5.7615,1.9112447589312773
